id,url,coursename,price,priceunit,course_code,duration,start_date,end_date,slot_time,brandname,region
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Oct 28 - Nov 01, 2024",,11:30 AM - 7:30 PM EDT,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Nov 04 - 08, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Nov 11 - 15, 2024",,ONLINE,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Nov 18 - 22, 2024",,11:30 AM - 7:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Dec 02 - 06, 2024",,11:30 AM - 7:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Dec 09 - 13, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Dec 16 - 20, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Jan 06 - 10, 2025",,11:30 AM - 7:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Jan 13 - 17, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Feb 03 - 07, 2025",,11:30 AM - 7:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Feb 10 - 14, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Feb 24 - 28, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Mar 17 - 21, 2025",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Mar 24 - 28, 2025",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/90530/comptia-securityplus-certification-prep-course/,"CompTIA Security+ Certification Prep Course
Prepare for the CompTIA Security+ SY0-701 certification while building your cybersecurity knowledge, skills, and abilities",2970,USD,GK# 3404,5 Days,"Mar 31 - Apr 04, 2025",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
